left_eye_V2H,right_eye_V2H,mouth_ratio,left_eye_state,right_eye_state,current_mouth_state
0.19359434980094972,0.19068669923304624,0.1268181502945217,1,1,1
0.16855115572248297,0.16784503214801733,0.12497321531182158,1,1,1
0.18163191995351746,0.18025806876933004,0.12091833228994221,1,1,1
0.18190291587505766,0.18210624927891464,0.1234956135065827,1,1,1
0.16328268240395216,0.16204127908490834,0.11503197494856991,1,1,1
0.15964446373577065,0.15830342222963234,0.11666051498810052,1,1,1
0.16087857103290307,0.15895932626801257,0.1203465773314494,1,1,1
0.16487061295588823,0.1636502859172362,0.12333881684813065,1,1,1
0.16087424962103217,0.1590339405686878,0.11876692430136365,1,1,1
0.14271290255333596,0.14011552411693243,0.11822328426981545,1,1,1
0.15403824989138395,0.15161052145091045,0.11503545682966441,1,1,1
0.1647070662101156,0.16209921169841235,0.11412735663396498,1,1,1
0.16346564749662096,0.1610231751464973,0.11855611844949969,1,1,1
0.16505054231973765,0.16393865721987275,0.1161872711302004,1,1,1
0.17228679236775143,0.16948698365438444,0.11807338361625178,1,1,1
0.17765880773543638,0.17422945158376577,0.11844317418771536,1,1,1
0.16233933935736566,0.1606783859152075,0.11389442645926463,1,1,1
0.15838678901435013,0.15614878895824513,0.11661296311076993,1,1,1
0.17062046309517803,0.16994403416570872,0.11789214915676231,1,1,1
0.15948334926869698,0.15731206832652492,0.11296713310206646,1,1,1
0.16104050324430946,0.16050485075948745,0.11201917978157977,1,1,1
0.17643140157233222,0.17538686230088948,0.11350567321488253,1,1,1
0.18982448120631581,0.18725670902141817,0.11542344020347346,1,1,1
0.1827267260712253,0.18153643464422517,0.11308331854846239,1,1,1
0.17954671966600283,0.17612234603049293,0.11692296468410382,1,1,1
0.17820721929309566,0.17748301461511662,0.1187430457896856,1,1,1
0.18120557101397006,0.1803587912562054,0.11695638206708295,1,1,1
0.17074147551592808,0.16632300011614615,0.11967124119814165,1,1,1
0.16983345052097276,0.16695881337890908,0.11727979349568421,1,1,1
0.17336017672159856,0.17138783264885707,0.1170490963647097,1,1,1
0.1766695317891194,0.17552418808425357,0.11839014451117191,1,1,1
0.1784158305522848,0.17507766956163726,0.11589564863278864,1,1,1
0.17648138395886684,0.17535506131464523,0.11541136237896969,1,1,1
0.1721852369715399,0.1701634082102201,0.11448002530775649,1,1,1
0.16947392269963263,0.1681521853518744,0.11618784052370765,1,1,1
0.19153606564550546,0.1889269816880193,0.11568680422441242,1,1,1
0.20163015072061102,0.1991742241678259,0.11774344574624925,1,1,1
0.1975933086281076,0.19676547330651445,0.11366180649237409,1,1,1
0.2113869947091266,0.21085247018747458,0.11941761214266516,1,1,1
0.21856567606793972,0.2171477613546789,0.12432440152774013,1,1,1
0.21566588075549767,0.2145980193983432,0.11637991003035204,1,1,1
0.21714564581564333,0.2149406367385781,0.1212800715631161,1,1,1
0.20159649576858452,0.1995820569016643,0.12405842676242577,1,1,1
0.19797643099927056,0.19407634803271967,0.12475037846367501,1,1,1
0.18947314297607912,0.18659301964428412,0.12451425102054758,1,1,1
0.1983645793395649,0.1937344829901765,0.12297104009027951,1,1,1
0.21033330404115333,0.20982880239287913,0.12343510683874721,1,1,1
0.2195824479027053,0.2144410292501461,0.12810846247440363,1,1,1
0.2315961534633373,0.22829588259470696,0.1309514838170512,0,1,1
0.20613137535993623,0.1980126619122686,0.1285728295352808,1,1,1
0.19499551856095304,0.18721791131058305,0.13548747447087625,1,1,1
0.1861681137454186,0.17876678224868234,0.125861743679334,1,1,1
0.1871789034695718,0.1796958135687943,0.12950410007464608,1,1,1
0.19255120051405883,0.1828698472760946,0.12980754453835747,1,1,1
0.20541594851289885,0.19794734647469733,0.1335844579959551,1,1,1
0.18159225575985044,0.17719135886620027,0.13028499094637452,1,1,1
0.18148851496638077,0.17710665077933296,0.12392892130576466,1,1,1
0.1766230053881336,0.1686816299903534,0.12669471655190176,1,1,1
0.16339642814434469,0.15149221829925677,0.12386987408996321,1,1,1
0.17624391341262563,0.17168338495195454,0.12664551460022072,1,1,1
0.1774198743523356,0.1680795614036571,0.12713870748576997,1,1,1
0.19669829745265519,0.18348991470483503,0.1259628543217846,1,1,1
0.1972074320912707,0.17976567919497505,0.1287122770874089,1,1,1
0.1844957201890777,0.16701005133039826,0.1250531229215755,1,1,1
0.204922533906606,0.19013870794021356,0.12119008392554607,1,1,1
0.17926220596503198,0.16897187056050597,0.11479044598883482,1,1,1
0.1712352501351159,0.15175917896012453,0.10818967755949797,1,1,1
0.16905710115112463,0.15125385107924666,0.10855972497196381,1,1,1
0.17009702636851876,0.15285033318115182,0.1062954086915677,1,1,1
0.14782349495070823,0.12924659111349351,0.09709057769322675,1,1,1
0.15289028532760207,0.1358241446897423,0.09920536924326248,1,1,1
0.15058429780333957,0.1323071540387093,0.09494652738821696,1,1,1
0.16310308168811863,0.1493262598422281,0.0995834327275447,1,1,1
0.15467172471453128,0.13969609174374198,0.09364692480216791,1,1,1
0.1648852124491357,0.14917624386828549,0.09439879044436003,1,1,1
0.13553845027812306,0.11966725045034957,0.08520795358420713,1,1,1
0.17830431713364897,0.16165184796187085,0.08900900069847618,1,1,1
0.15834927835627144,0.13870629601469542,0.09213098085825844,1,1,1
0.17323450325336381,0.1534199600932217,0.09412785022206442,1,1,1
0.17314959941399988,0.15217893155097037,0.09220315528196857,1,1,1
0.1759274558055793,0.15247893151023123,0.09133150304083196,1,1,1
0.1766003486769399,0.15370003166990576,0.09580759337934795,1,1,1
0.17214405118101375,0.15482118205283082,0.08632390425479712,1,1,1
0.17333383060733076,0.1553184035316639,0.08959560052182712,1,1,1
0.15142680766413433,0.13638725269063726,0.09286414384814548,1,1,1
0.17197471605013676,0.15492835826741996,0.0890284604747052,1,1,1
0.1656415015915527,0.14048418448742367,0.09374192034303432,1,1,1
0.18417178089551087,0.16255591191779947,0.09726753718111715,1,1,1
0.16992347028498384,0.15070896458856442,0.0897653977746247,1,1,1
0.17603886698069193,0.15933445204084482,0.08312034316929996,1,1,1
0.18809788388457147,0.17200456700455635,0.08141733928676095,1,1,1
0.1928792881229308,0.17443471226799645,0.07543410053146343,1,1,1
0.1852877334230119,0.16868326363602926,0.08219498568950294,1,1,1
0.18989744408195652,0.1777239862519986,0.07452087560349896,1,1,1
0.18739271480395128,0.17387566630468246,0.07681316038051893,1,1,1
0.19221365766004664,0.17984689867119538,0.06807179319534624,1,1,1
0.18715715103232425,0.17933714270470177,0.07384972355449783,1,1,1
0.1871081385536156,0.18186208233305162,0.07638593237923093,1,1,1
0.18193087488705206,0.1781387865125258,0.08278844574319721,1,1,1
0.19523477313280788,0.191052446346688,0.07852174258674464,1,1,1
0.19952606288294988,0.2026308068677689,0.06362581489219359,1,1,1
0.19380331136671364,0.19863972793079768,0.0644053447076028,1,1,1
0.19480249812544934,0.2009542910957961,0.07033889004995487,1,1,1
0.1840743138177349,0.18568857748206924,0.06823965444026275,1,1,1
0.20910094378884533,0.21655690071578146,0.060476780334131786,1,1,1
0.19274445062684803,0.2023558890689193,0.07589347886033423,1,1,1
0.195533565418835,0.20642899805905912,0.057388247392130436,1,1,1
0.19724522527421995,0.2032234250849024,0.07226980944290477,1,1,1
0.1884634205944531,0.1966719660299297,0.07090711695768287,1,1,1
0.1939973547726185,0.20399023118358836,0.06981450264752252,1,1,1
0.20123224352101152,0.20477649704528827,0.06573506489422247,1,1,1
0.19086153513755527,0.1971382634206749,0.06986899104784436,1,1,1
0.19711961706442954,0.20384906276561562,0.06419531947719942,1,1,1
0.19826312383442707,0.19940632529982738,0.06896889229260568,1,1,1
0.17728126409424838,0.17860456732679417,0.058799214102203755,1,1,1
0.17981396517850617,0.17547800727930313,0.057744775323363313,1,1,1
0.18181620244008279,0.17722954232152208,0.06226905285247062,1,1,1
0.18251695795011166,0.17859362953678135,0.08295216463378365,1,1,1
0.1907367556422842,0.1894327006274,0.07435221655146569,1,1,1
0.1876490746348362,0.18600854126879704,0.07812366000949725,1,1,1
0.17714971704924298,0.17152908561409977,0.07585727039349907,1,1,1
0.18511440426911965,0.18177820564753536,0.08277413416334949,1,1,1
0.18789845743015426,0.1838814196526585,0.0754755880044281,1,1,1
0.17689497928309156,0.17064101417221114,0.08237997103011672,1,1,1
0.17642749926334358,0.17121791898519811,0.08164136694022586,1,1,1
0.16585912513270365,0.16069852789921438,0.07303615544400048,1,1,1
0.16365109875612666,0.15415356619064458,0.08768010779489027,1,1,1
0.16480053923057375,0.15512790371224291,0.08038575273894584,1,1,1
0.15595632031087,0.14652945575701543,0.07976854693813452,1,1,1
0.16138639291058784,0.1509209966963978,0.08269988850971378,1,1,1
0.15908614384460834,0.15056720361345732,0.08683606530366092,1,1,1
0.15491556174076854,0.14176147626234933,0.08939188578056781,1,1,1
0.16536970717437321,0.14949667412254455,0.08118685579099429,1,1,1
0.16613892312391643,0.15201502533339092,0.0840390404718891,1,1,1
0.1660144286383269,0.15208752594772057,0.0865054240988767,1,1,1
0.16586749827224345,0.15193209721883708,0.08306418867917117,1,1,1
0.1600978191517003,0.14494484217909787,0.07883586646185518,1,1,1
0.15578566261597665,0.138986181620236,0.0856152193531236,1,1,1
0.12588235500490388,0.1090684860843067,0.09221804533044904,1,1,1
0.12188739169775802,0.10822594784891787,0.08877254767814248,1,1,1
0.13312345638978346,0.1113855328487408,0.08959255991314773,1,1,1
0.14254518015896805,0.12339185059212159,0.09534474111577029,1,1,1
0.14625967150384997,0.1275926821496724,0.09209983226297673,1,1,1
0.15080850569713924,0.13059567605159728,0.08691021619946343,1,1,1
0.14887403946392708,0.12839720451398176,0.08392986013753578,1,1,1
0.159727284317996,0.14310344087127386,0.08677557691403356,1,1,1
0.16762881707934696,0.145700957730484,0.08477124656456382,1,1,1
0.16125320944074442,0.1424278004168926,0.08522470292356797,1,1,1
0.1640619605546454,0.143895398655609,0.09066943154809687,1,1,1
0.16336705563866447,0.14862553324703764,0.09114277305792912,1,1,1
0.1716728306511425,0.1612841387106169,0.08555013126706178,1,1,1
0.1800016419776808,0.19233103709302038,0.09940294163551003,1,1,1
0.14275926063099334,0.1659817537414109,0.09520859855111143,1,1,1
0.16094933737681758,0.16335700074855933,0.10453516273155372,1,1,1
0.1679605569746006,0.15806321855200295,0.101750965529661,1,1,1
0.16492520901291668,0.14668280310373819,0.0945825177481802,1,1,1
0.14718244101605613,0.1306128367787643,0.09211121679925019,1,1,1
0.13691043943576592,0.12036587554249714,0.09261598195249693,1,1,1
0.14331671335605217,0.13156145274060166,0.08726584303544535,1,1,1
0.14742975340445424,0.13207237025671417,0.08289438442227365,1,1,1
0.14054015716511306,0.12281821962887027,0.08330024046424726,1,1,1
0.12664459962849675,0.11094721628101381,0.07938399839155856,1,1,1
0.14318054089096763,0.12848682126561825,0.07952453411070487,1,1,1
0.14441654406918036,0.12625135143666666,0.0808263569765551,1,1,1
0.1650861898544195,0.15000072503999232,0.09251124887126323,1,1,1
0.15896303936514655,0.14787088006403942,0.08900048759398203,1,1,1
0.17195832991767301,0.15592151470946658,0.08206249151194421,1,1,1
0.14858545853368538,0.1366290937417883,0.07821641857917316,1,1,1
0.1486779643948481,0.14020946157843572,0.07750117821967893,1,1,1
0.1388141662461819,0.12532595853898443,0.08479384901617351,1,1,1
0.126600090320417,0.11203430163766114,0.07832158727021377,1,1,1
0.1507038273875737,0.13592248709907484,0.08019600302113918,1,1,1
0.17476259408665637,0.1608845961614563,0.08373552927292759,1,1,1
0.16002984395583647,0.14681440682393665,0.07985242681021316,1,1,1
0.15506924959612278,0.1414858390412919,0.08384118284914628,1,1,1
0.17315702761032753,0.15831063340623705,0.07821469788584057,1,1,1
0.16433196738700456,0.15091567104129547,0.08582311944910456,1,1,1
0.16339527638884044,0.1495249838423971,0.07847982741847895,1,1,1
0.16438548996683894,0.15173843505064957,0.08300135457802615,1,1,1
0.1704947943225944,0.15857274232071575,0.08242924005050356,1,1,1
0.17988470796799835,0.17012638759857077,0.07563237822650523,1,1,1
0.17448050507642635,0.16108569555550042,0.0805250109617775,1,1,1
0.18726824742880507,0.17766703214265328,0.07970896690699909,1,1,1
0.18348667986669587,0.17305411099474635,0.07908969057766371,1,1,1
0.17539196195381074,0.16357792252419975,0.08006349376694272,1,1,1
0.16940064042128453,0.1573952060018756,0.09022191005987332,1,1,1
0.17623754317827553,0.16688494078290264,0.08642154990177482,1,1,1
0.1862627450688134,0.17650242247168468,0.07892336622452678,1,1,1
0.163606791335233,0.15173826161448287,0.08412204168255687,1,1,1
0.15900472388937728,0.1488598141769279,0.09465489641998336,1,1,1
0.1494909824660052,0.1363256725499628,0.08435572943378125,1,1,1
0.13056032466626818,0.11216732068010066,0.08907159587122364,1,1,1
0.13838296213497273,0.12007944003326318,0.09925918406080533,1,1,1
0.18372468078905918,0.173015082632382,0.08613237572720461,1,1,1
0.17596719664502306,0.16233280406307674,0.0956446357575735,1,1,1
0.17902617698411744,0.1627444823730285,0.10587082472577974,1,1,1
0.17035346721259179,0.1556357375672873,0.08944788864721662,1,1,1
0.1595759014751864,0.1419966399886763,0.09114372016027203,1,1,1
0.15979198150916293,0.14544714016727617,0.09480262420966952,1,1,1
0.1914942498589244,0.17448033591784867,0.09428034320101654,1,1,1
0.18294623514606706,0.16501843675453606,0.08867414778692455,1,1,1
0.18373860375289364,0.17054389507417733,0.08917157513402355,1,1,1
0.17535767189161086,0.1562570116821807,0.08800484909398695,1,1,1
0.16873496967840673,0.15016810120345764,0.09525792607624477,1,1,1
0.16621647305380013,0.15127235532870975,0.08489860033673528,1,1,1
0.16990817120719148,0.15163086563135203,0.08610145693707145,1,1,1
0.170401230013771,0.15250462183756028,0.08103449583745288,1,1,1
0.17341495666846224,0.15452992293019507,0.07520118971996106,1,1,1
0.17620933741231776,0.1565530800654129,0.08664514452277586,1,1,1
0.17072464787122002,0.1496284793764583,0.10904244594579104,1,1,1
0.17050684537735486,0.14971801298745785,0.09262757541604985,1,1,1
0.17711203564773545,0.1569214579727681,0.09049374575288015,1,1,1
0.18328398559386785,0.1620226912315201,0.08552204267902853,1,1,1
0.18783898957551926,0.16773060034253515,0.08380773194090337,1,1,1
0.18845590398381123,0.17252128687546808,0.11520424277904096,1,1,1
0.18479956688943777,0.1669936175737494,0.10458638486593873,1,1,1
0.18422760109812875,0.16777608004308434,0.0926447629956439,1,1,1
0.17526871451472884,0.15700067242357796,0.09758018212978994,1,1,1
0.18679326363096888,0.17187580893495233,0.08087823873536873,1,1,1
0.18774569449550393,0.17146558008529378,0.0975209422153957,1,1,1
0.1843436117746592,0.16702716693093494,0.09193125542534597,1,1,1
0.17844638884202066,0.1611456191258956,0.09215206675537055,1,1,1
0.18339324113053396,0.16773137072932318,0.08963098701406724,1,1,1
0.17827317885750657,0.15997105299995973,0.09390778217988276,1,1,1
0.17369048204647916,0.1537843205450961,0.09168522251323244,1,1,1
0.17869778263651376,0.16041572711253743,0.10065822917859787,1,1,1
0.18944613969236962,0.17096663641596072,0.09780045127346697,1,1,1
0.19040872366603384,0.17377121996491834,0.08962954273713243,1,1,1
0.18639198252880884,0.16819618898082758,0.0947937928055486,1,1,1
0.18128196397789884,0.16375589650408448,0.10138450624188017,1,1,1
0.17490178888813152,0.15542911582784885,0.10463615327233643,1,1,1
0.16503181205153744,0.1458083305336974,0.09148606728475694,1,1,1
0.13875303471599545,0.11443400025342151,0.1042805365940301,1,1,1
0.1355978426410063,0.11283465864615823,0.09996870190417163,1,1,1
0.14213036787016514,0.11293081087007736,0.10549818421120338,1,1,1
0.17339294252038534,0.1475655133519408,0.09965352790079222,1,1,1
0.1812547256386405,0.15839542450793073,0.09443197771799712,1,1,1
0.18416584723128487,0.16444023973437202,0.10048575695871738,1,1,1
0.16940626156186708,0.1469176356396984,0.1071750761366021,1,1,1
0.18227105233323626,0.16143541339411704,0.09726362591856567,1,1,1
0.17503292951962524,0.15352497558532394,0.10089001992901817,1,1,1
0.16992404493895877,0.15228732523540378,0.0930330890707705,1,1,1
0.17242008194769481,0.15028935518768818,0.09995104281110778,1,1,1
0.17996736290497048,0.15933931848524116,0.09421974409928412,1,1,1
0.17488235717048578,0.15600935444054687,0.10256641600017602,1,1,1
0.18296620545933912,0.16313965446599668,0.10639894974255029,1,1,1
0.19149196938968885,0.17030371540745112,0.10004073816651139,1,1,1
0.20316191539557935,0.18741050072284401,0.10311659485832932,1,1,1
0.2029487880893039,0.18361693969788778,0.10366647128015866,1,1,1
0.19358732410227436,0.17222394978513,0.10237653479112652,1,1,1
0.19888126763332917,0.18159868616539238,0.09795927510368647,1,1,1
0.19275101178673412,0.17364788496863265,0.09759126463920009,1,1,1
0.18857663884963663,0.16987617471512406,0.09783553113851587,1,1,1
0.19553797126079916,0.17684742348261837,0.09860512966369148,1,1,1
0.19132136695520996,0.17100994757800483,0.1016539645371134,1,1,1
0.19403568798212947,0.17823159081668688,0.09597018169702584,1,1,1
